PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
25	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0486232930790675	0.277846113492963	-0.136561214923912	0.0393146287657774	0.00236422462985289	0.166897216699915	4.81759971610063e-09			0.249613812333932			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
26	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0978235874141969	0.0287297378606514	-0.185443376568875	-0.0102037982595189	0.00956945425458302	0.176466651659216	1.19783885890139e-09			0.263925993143798			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
27	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.00554522626044406	0.901564186020699	-0.082495479137405	0.0935859316582931	3.07495342795185e-05	0.176497401175863	2.4043363908551e-09			0.263971982551107			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
28	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.0486169116483298	0.27790925979111	-0.0393210375453005	0.13655486084196	0.00236360409822151	0.178861004677416	2.86234268299275e-09			0.267507021016904			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
29	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.0584247478776401	0.19214441117074	-0.0294669190735853	0.146316414828865	0.00341345116456581	0.182274464677544	2.69747054802322e-09			0.272612239550375			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
30	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0226187730519081	0.613861017100311	-0.110638307654785	0.0654007615509692	0.000511608894373723	0.182786078634985	4.70218854886611e-09			0.273377416543049			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
31	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.00426220475906413	0.924261062625132	-0.092303464086679	0.0837790545685508	1.81663894081889e-05	0.182804244331984	8.95479710239709e-09			0.273404585413636			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
32	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.019853968022362	0.657852007977545	-0.0681707370902879	0.107878673135012	0.000394180046232974	0.183198422607563	1.55082755893198e-08			0.273994123957489			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
33	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.0797828210755489	0.0746880871984384	-0.00797858363889215	0.16754422578999	0.00636529853877304	0.18956371960311	7.74324613015368e-09			0.283514151200083			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
34	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.117931248947215	0.00829942162495375	0.030503568323008	0.205358929571422	0.01390777947825	0.203471497451593	7.72245444386386e-10			0.304314818332208			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
35	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0451875393478663	0.313257534641096	-0.133139665306121	0.0427645866103887	0.00204191371231497	0.2055134059828	9.52667827431643e-10			0.307368725299562			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
36	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.122430218486627	0.00612358024903131	0.0350504889478657	0.209809948025388	0.0149891583986831	0.220502581878117	7.01849138331938e-11			0.329786746480234			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
37	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.0113211414797124	0.800636906625838	-0.0767152752758327	0.0993575582352575	0.000128168244403665	0.2206307528419	1.32548921028861e-10			0.329978440766892			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
38	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	0.00772399168157855	0.863214268064101	-0.0803154410169483	0.0957634243801055	5.96600474970947e-05	0.220690412069673	2.50507598651781e-10			0.330067667942633			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
39	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.112893621118472	0.0115323426901493	-0.200372834352034	-0.0254144078849098	0.012744969689241	0.233435382587649	2.93414660917979e-11			0.349129224162565			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
40	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0295206665909437	0.510156798258024	-0.117524354267812	0.0584830210859249	0.000871469755973661	0.234306860513924	4.66855148342832e-11			0.350432618741838			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
