H	varH	Signal	PC	B2	R2	Ratio	lc	uc	se	estimate	dataset	gwas	contrasts
8.58966400669906e-05	3.96650654320587e-11	0.776427603288381	71	0.00589498544998478	0.385906739272957	0.497028618815892					InUKBB	ALL-R_500	England-Wales
8.58966400669906e-05	3.96650654320587e-11	0.776427603288381	72	0.00220379356314453	0.386993637618187	0.498428489635305					InUKBB	ALL-R_500	England-Wales
8.58966400669906e-05	3.96650654320587e-11	0.776427603288381	73	0.000725592869275329	0.387013723268692	0.498454358950641					InUKBB	ALL-R_500	England-Wales
8.58966400669906e-05	3.96650654320587e-11	0.776427603288381	74	0.000441372933269858	0.388313764291951	0.500128746900983					InUKBB	ALL-R_500	England-Wales
8.58966400669906e-05	3.96650654320587e-11	0.776427603288381	75	2.99675478316476e-05	0.388314019633275	0.500129075767864					InUKBB	ALL-R_500	England-Wales
8.58966400669906e-05	3.96650654320587e-11	0.776427603288381	76	0.000284060836239402	0.388331607286853	0.500151727787837					InUKBB	ALL-R_500	England-Wales
8.58966400669906e-05	3.96650654320587e-11	0.776427603288381	77	0.00160015299950337	0.393872308571457	0.50728787449506					InUKBB	ALL-R_500	England-Wales
8.58966400669906e-05	3.96650654320587e-11	0.776427603288381	78	0.000817366380044967	0.393944142271903	0.507380392715874					InUKBB	ALL-R_500	England-Wales
8.58966400669906e-05	3.96650654320587e-11	0.776427603288381	79	1.9473186517489e-06	0.395484791700836	0.509364672283483					InUKBB	ALL-R_500	England-Wales
8.58966400669906e-05	3.96650654320587e-11	0.776427603288381	80	0.00660071350280344	0.398537335842828	0.51329619677986					InUKBB	ALL-R_500	England-Wales
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	1	0.0441046863057651	0.0441046863057651	0.0782946866163644					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	2	0.0103979990359702	0.0545026849169356	0.0967532249461694					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	3	0.00656062496657513	0.0610633162517168	0.108399664755334					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	4	0.0396522853844181	0.100715615102761	0.178790468368308					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	5	0.00421222426022733	0.104927838245606	0.186268011426678					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	6	0.00384081171549179	0.108768648778961	0.193086222420791					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	7	0.0928488115569418	0.201617434666467	0.357911487096167					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	8	0.0118084085324311	0.213425841816505	0.378873784182721					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	9	4.16483347808093e-05	0.21346749030822	0.378947718630055					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	10	3.50650111438998e-05	0.213502555680877	0.379009966717349					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	11	0.00696729305902732	0.220469852674948	0.391378319842732					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	12	0.00871396524328676	0.229183823005326	0.406847369355325					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	13	0.000364096904544771	0.22954791791566	0.40749371103216					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	14	0.00294613206265476	0.232494044587558	0.412723678272132					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	15	8.85072901305917e-05	0.232582552078144	0.412880796864715					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	16	0.00569982785303941	0.238282377289946	0.42299913271756					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	17	0.000663551837088058	0.238945928833788	0.424177070132616					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	18	0.00663947664103891	0.245585397084433	0.435963461319704					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	19	0.00228152207769323	0.24786692126089	0.440013625494209					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	20	0.000285691076475161	0.248152610218496	0.440520780839345					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	21	0.000783779603681823	0.248936386658713	0.441912141619889					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	22	0.00147076012833713	0.250407150342778	0.444523042895375					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	23	0.000881664307063554	0.25128881285436	0.446088171135199					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	24	0.000122294427623611	0.251411108040477	0.446305269681265					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	25	0.000272508077812187	0.251683615905846	0.446789025937271					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	26	0.00384075054253177	0.255524355315169	0.453607110671924					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	27	0.0106268203829324	0.266151179759731	0.472471860867537					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	28	0.00105894753454652	0.267210127751208	0.474351706482149					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	29	0.00347935566694047	0.270689485543219	0.480528266180661					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	30	7.40857180346551e-05	0.270763571084903	0.480659782914025					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	31	0.00174926702963552	0.272512839953822	0.483765086893522					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	32	0.0039686930215832	0.276481534163625	0.490810317127754					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	33	0.00427247472121389	0.28075399992646	0.498394802949992					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	34	0.000363438857202634	0.281117440211814	0.499039982535858					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	35	0.000709646159089671	0.281827084363957	0.500299743598799					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	36	8.15516899734195e-05	0.281908635498995	0.500444513261522					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	37	0.00792179325173732	0.28983044148951	0.514507311785087					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	38	0.00109446761726778	0.290924908436609	0.516450210687962					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	39	0.000231361980589659	0.291156269206584	0.51686092257592					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	40	0.00577441117894159	0.296930677527649	0.527111658444631					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	41	0.0483846122049996	0.298665215591322	0.530190812282794					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	42	0.00283849089296647	0.302026364788532	0.536157527956545					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	43	4.2848852355753e-05	0.302031372236371	0.53616641718334					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	44	0.000527648610046379	0.302309182174205	0.536659585684094					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	45	4.63735209608257e-06	0.302334272559754	0.536704126163534					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	46	6.86209896758103e-05	0.302486047143595	0.536973556568181					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	47	0.00151027393412993	0.303831253951879	0.539361569142596					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	48	2.28298703352353e-05	0.303852425086263	0.539399152163148					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	49	0.000157011605627917	0.304284327765915	0.540165866265085					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	50	0.00181957406368336	0.305234187305855	0.541852057943075					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	51	0.000627025434947781	0.305885824933066	0.543008845760502					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	52	0.000281026884787125	0.306380122768463	0.543886323810096					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	53	0.000615070211406911	0.30792639123641	0.546631261259222					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	54	2.02386944006291e-05	0.30794301129771	0.546660765209937					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	55	5.68229262999582e-06	0.307992673690891	0.546748925943781					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	56	0.00123700936464404	0.308765069618685	0.548120084026421					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	57	0.000128543403777144	0.30987879035618	0.550097162278736					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	58	0.00243089396217844	0.312526128760754	0.554796720264857					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	59	8.74119053487503e-05	0.312735458995803	0.555168323523496					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	60	9.28071893599546e-05	0.312780637322766	0.555248524138162					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	61	0.0024009325075253	0.314445956720956	0.558204800926835					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	62	0.000449435062365644	0.315018653727622	0.559221453269677					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	63	3.05758913460319e-05	0.315018653765581	0.559221453337062					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	64	0.00259485340537669	0.315509126525329	0.560092141108246					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	65	0.00274146874333402	0.317665715393186	0.563920519988409					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	66	0.000257385592538817	0.317831530766211	0.564214875617131					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	67	7.63865455340458e-05	0.319658704708641	0.567458476767004					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	68	1.91153625733108e-05	0.319667028075976	0.567473252417659					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	69	0.000129198516255403	0.319728426907495	0.567582247689478					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	70	9.12037087039622e-05	0.320392731071419	0.568761521156515					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	71	0.0067660633107904	0.320627018786721	0.56917742896097					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	72	1.50222399271767e-05	0.320980471720322	0.569804878989252					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	73	0.000364836967287997	0.321169655050446	0.570140717440577					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	74	5.28996509897031e-05	0.321254136054926	0.570290688210689					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	75	0.000128537391131682	0.321311760431451	0.570392983065939					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	76	0.000212186826445763	0.321410522125134	0.5705683049309					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	77	0.000736643067213661	0.324524634154727	0.576096479958717					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	78	0.000156960959473643	0.324579948857425	0.576194674678502					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	79	8.73569528712927e-05	0.326141380071941	0.578966529051663					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
4.24442256696784e-05	1.09379725427496e-11	0.563316467717322	80	0.000636690974063312	0.326374257260437	0.579379932887413					InUKBB	ALL-R_500	NorthernIreland-RepublicOfIrelend
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	1	0.263473870575932	0.263473870575932	0.569905595168283					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	2	0.033802013398496	0.297275885846433	0.643020844086564					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	3	0.0136899865868515	0.31096587224363	0.67263288807592					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	4	0.0319545372492238	0.342920449933688	0.741752048078374					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	5	1.91039475841654e-05	0.342939553735169	0.741793370443014					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	6	0.00186247773862677	0.344802028988587	0.7458219865083					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	7	1.76876874312428e-06	0.344803797611193	0.745825812116951					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	8	0.015763266181635	0.36056707562141	0.779922477249545					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	9	2.89313934449506e-05	0.360596006890114	0.779985056858952					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	10	0.00807701369230156	0.36867302797856	0.797456009483345					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	11	0.00084996894654988	0.369522995678109	0.799294527081416					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	12	0.000110185834208691	0.369633180420363	0.799532861535513					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	13	0.000110275631098235	0.369743456220246	0.799771392951275					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	14	0.00017500984117743	0.369918465420773	0.80014994556588					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	15	3.90427875307735e-05	0.369957508364839	0.800234397174786					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	16	0.001010780034331	0.370968287830231	0.802420757710459					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	17	0.00963447077924421	0.380602765358698	0.823260557262475					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	18	0.000686907548876641	0.381289672736507	0.824746368197427					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	19	0.0023698198064863	0.383659493543441	0.82987239505719					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	20	0.0006229628428802	0.384282457233418	0.831219892976922					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	21	0.00353593684351907	0.387818384556348	0.838868259629148					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	22	0.00120467308018038	0.389023052763083	0.841474010058361					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	23	2.74687817621386e-05	0.389050520732804	0.84153342448757					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	24	0.000398050302597445	0.389448570246305	0.842394423130064					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	25	0.000425537050932317	0.389874105463061	0.843314874560182					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	26	2.63588010981386e-06	0.389876741096916	0.843320575552381					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	27	7.50158672538222e-06	0.389884242681966	0.843336801811491					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	28	0.000726427855070117	0.390610671651215	0.844908099690715					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	29	0.00320326936902548	0.393813939865896	0.851836910029218					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	30	0.00114481178376259	0.394958753304332	0.854313191956386					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	31	0.00381294980456159	0.398771708865666	0.862560782898829					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	32	0.000806662633229588	0.399578369092255	0.864305624524027					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	33	4.06312838786196e-05	0.399619001210705	0.864393513587173					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	34	0.00126454537253544	0.400883552451568	0.867128793658663					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	35	0.00108952148004003	0.401973071409601	0.869485471187511					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	36	0.00418073814873133	0.406153809629712	0.878528592231609					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	37	0.000959208499577556	0.407113015826599	0.880603397514314					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	38	0.00109697487379731	0.408209985933361	0.882976192206286					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	39	0.00881677050160489	0.417026759984279	0.902047263094528					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	40	2.16342297290714e-05	0.417048394294998	0.902094059062187					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	41	0.187263945528535	0.417138942899227	0.902289919684236					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	42	0.0825668734175606	0.417634674660652	0.903362209334518					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	43	0.000741202405618075	0.418784181218637	0.905848642686132					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	44	0.00147921155666114	0.418799090803481	0.905880892775318					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	45	0.000283589598638599	0.418996685186127	0.906308298134329					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	46	0.00134833114143505	0.420376463505049	0.909292819454514					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	47	0.00262983817712003	0.423598381893643	0.916261970941231					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	48	0.000374296169436468	0.423928293184286	0.916975583604359					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	49	0.0012308925648617	0.425903506789401	0.921248057693525					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	50	0.00397651904892246	0.428190065181792	0.926193984280681					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	51	0.00029920378434752	0.428911473736445	0.927754422781851					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	52	3.78958428916159e-06	0.429008953195773	0.927965275148971					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	53	4.83774093574441e-05	0.429262007200796	0.928512642115674					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	54	0.000274135671990309	0.429546801499803	0.929128664737275					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	55	0.000576617153808902	0.430013760348352	0.930138717308787					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	56	5.75942366653611e-05	0.43002753188711	0.930168505754127					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	57	1.66012970181346e-05	0.430260111068161	0.930671584774112					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	58	5.66536015523678e-07	0.43026012825912	0.930671621958914					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	59	0.000838762621740188	0.430753428541496	0.931738652212841					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	60	2.70397708719848e-05	0.430935314567608	0.932132079704296					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	61	0.00150119036372475	0.432456287987555	0.93542201225144					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	62	2.25391449811723e-06	0.432456304462611	0.935422047887714					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	63	1.51691073449761e-05	0.43331859024889	0.937287210050323					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	64	0.027800638393425	0.436669820062175	0.944536067848293					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	65	0.000217498713453076	0.437460054919146	0.946245380675027					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	66	0.000434764625478755	0.43769911193807	0.946762471543853					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	67	0.00312161990591605	0.438311366791125	0.948086805777309					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	68	0.00642511958797269	0.440307005096087	0.9524034593925					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	69	0.000190250498504286	0.44046521344737	0.952745671029659					InUKBB	ALL-R_500	NorthernIreland-Scotland
3.33981612301716e-05	1.7535589749363e-11	0.462311429839767	70	0.000203340548371671	0.440516140261873	0.952855827974126					InUKBB	ALL-R_500	NorthernIreland-Scotland
