#FID	IID	SEX
5980391	5980391	2
4393033	4393033	2
1498958	1498958	2
4408996	4408996	2
4674837	4674837	1
2474346	2474346	1
5741315	5741315	1
3802705	3802705	2
2787359	2787359	2
3288370	3288370	2
3408549	3408549	2
5626026	5626026	2
1587047	1587047	2
5255337	5255337	2
4956571	4956571	2
4205047	4205047	1
2367217	2367217	1
5369784	5369784	1
2428841	2428841	1
3625403	3625403	1
2181590	2181590	1
1578642	1578642	2
5866915	5866915	1
1759390	1759390	1
4860464	4860464	2
3441696	3441696	2
4857527	4857527	2
5139003	5139003	2
5381209	5381209	1
2376408	2376408	2
4283581	4283581	2
2024241	2024241	1
1198329	1198329	2
3980441	3980441	1
1823231	1823231	2
4172217	4172217	2
2035088	2035088	1
5089705	5089705	1
1555712	1555712	2
1873721	1873721	1
5879863	5879863	1
3585592	3585592	1
2139378	2139378	2
4247767	4247767	1
5433503	5433503	2
5084875	5084875	2
3828464	3828464	2
1234327	1234327	2
2599546	2599546	2
3939582	3939582	1
2355647	2355647	1
2483321	2483321	2
3441924	3441924	1
3549482	3549482	2
3230616	3230616	1
5007055	5007055	2
3489699	3489699	1
2416384	2416384	2
2629656	2629656	2
2198468	2198468	1
3736785	3736785	2
2945430	2945430	1
2013885	2013885	2
3362030	3362030	1
2351115	2351115	2
5921922	5921922	1
2663759	2663759	1
4003391	4003391	2
3451723	3451723	1
4804068	4804068	2
2409307	2409307	2
4529154	4529154	1
2223303	2223303	1
2180160	2180160	2
5008257	5008257	2
5476681	5476681	2
3890779	3890779	1
4642453	4642453	1
2635285	2635285	1
2797219	2797219	1
1208839	1208839	2
3328484	3328484	2
2828973	2828973	1
3899356	3899356	1
4939365	4939365	1
1484720	1484720	1
4238290	4238290	2
3763938	3763938	2
5992439	5992439	1
4239043	4239043	1
3513728	3513728	1
2749662	2749662	1
1019040	1019040	2
2374953	2374953	2
2339898	2339898	2
1706200	1706200	1
5747799	5747799	2
5987206	5987206	2
2395097	2395097	2
3602255	3602255	2
2563105	2563105	2
5319999	5319999	1
2683447	2683447	1
3644164	3644164	2
3277572	3277572	2
3921139	3921139	1
1543471	1543471	2
5123700	5123700	1
1017910	1017910	2
3395645	3395645	2
2699822	2699822	2
2449426	2449426	1
1303570	1303570	1
1037028	1037028	1
2964046	2964046	2
2382076	2382076	1
5309779	5309779	1
2905433	2905433	2
3785552	3785552	2
2197633	2197633	2
5051321	5051321	1
1270008	1270008	2
2677290	2677290	1
1149547	1149547	2
1294970	1294970	2
2351200	2351200	2
5597366	5597366	2
2103521	2103521	2
4180400	4180400	1
1830442	1830442	1
2664547	2664547	2
1473780	1473780	2
3604420	3604420	1
2700008	2700008	1
5581496	5581496	2
4173446	4173446	2
4074972	4074972	2
1460967	1460967	1
3673867	3673867	2
3208084	3208084	1
5541298	5541298	1
1192019	1192019	2
2516265	2516265	2
4202662	4202662	1
5095382	5095382	1
5592125	5592125	2
4054116	4054116	2
1347312	1347312	1
5848655	5848655	2
3622963	3622963	2
3268205	3268205	2
3428400	3428400	1
4934065	4934065	2
3685169	3685169	2
1056337	1056337	2
2724355	2724355	1
2466543	2466543	2
1469383	1469383	2
4322858	4322858	2
5210448	5210448	2
1033404	1033404	2
5202672	5202672	1
3756370	3756370	1
4256741	4256741	2
1856739	1856739	1
1880390	1880390	2
5454753	5454753	2
5925732	5925732	2
2708056	2708056	2
2429386	2429386	2
1927067	1927067	1
1200045	1200045	1
3788247	3788247	1
4311573	4311573	1
1521522	1521522	2
1800468	1800468	1
2283849	2283849	2
1384691	1384691	2
1025990	1025990	2
2034142	2034142	2
4152823	4152823	1
1093660	1093660	1
3461383	3461383	2
2444074	2444074	1
3778597	3778597	2
4881517	4881517	1
2009702	2009702	2
4600264	4600264	2
4856720	4856720	2
2762388	2762388	2
3914431	3914431	1
3867848	3867848	2
2205555	2205555	1
4167093	4167093	2
2436730	2436730	2
1977746	1977746	2
2196826	2196826	1
1289782	1289782	2
3184613	3184613	1
4310166	4310166	2
5377327	5377327	1
2721769	2721769	2
2142886	2142886	2
2843234	2843234	2
3251488	3251488	2
2669849	2669849	2
4345239	4345239	2
5732876	5732876	2
1862352	1862352	1
5944380	5944380	2
5547146	5547146	1
3647180	3647180	2
1223361	1223361	1
1436616	1436616	2
3125988	3125988	1
1624849	1624849	1
